Sample,Time,Type,Actb,Bmi1,Bmp4,Bmp7,Bmpr1a,Cd34,Cdh1,Cdh2,Cdk2,Cdx2,Cldn6,Ctcf,Ctnnb1,Dnmt1,Dnmt3b,Dppa3,Dppa4,Eomes,Esrrb,Ezh2,Fbxo15,Fgf4,Fgf5,Fgfr2,Foxa2,Gapdh,Gata1,Gata4,Gata6,Gdf3,GFAP,Gli2,Grb2,Gsc,Gsk3b,Hand1,Hdac1,Hes1,Igf2,Isl1,Jag1,Jarid2,Kdm1a,Kdm4c,Klf4,Lif,Lifr,Lin28a,Mbd3,MBP,Mef2a,Mixl1,Mki67ip,Myc,Myst3,Nanog,Ncam1,Nestin,Notch1,Nr0b1,Nr5a2,Nr6a1,Olig1,Olig2,Otx2,Pax6,Pou5f1,Prmt6,Prmt7,Ptpn11,Rai1,Rcc1,Rest,Sall4,Setdb1,Smad1,Smarca4,Smarcc1,Socs3,Sox1,Sox2,Stat3,T,Tbx3,Tcf7l1,Tcl1,Tgm2,Trp53,Tubb3,Utf1,Vim,Wdr5,Wnt3a,Wnt5a,Zfp281,Zfp42,
E14tg2a.48h.1C,48,E14,9.951794145,17.75825414,18.62791471,0.0,17.69659564,16.24064691,0.0,17.54524923,13.43577524,0.0,14.40012022,12.70949014,11.73468558,11.81145326,8.087541361,0.0,15.17915629,17.46650779,0.0,15.80287206,15.19636079,13.40393017,14.06547053,17.00684541,17.81651018,6.827903618,0.0,18.39605616,0.0,12.63976108,0.0,18.88422751,15.8360953,0.0,18.65794489,0.0,11.40877624,23.46775195,0.0,0.0,17.68525281,12.86856953,10.82467651,14.16310239,0.0,17.27769942,17.02245698,12.50498094,11.52944969,0.0,17.85711878,0.0,15.30670452,13.59083993,15.27466331,0.0,0.0,16.32890327,17.07101196,0.0,19.43789039,19.65339554,0.0,0.0,13.63188598,0.0,14.23232021,19.75918615,14.94487818,13.60889711,0.0,14.39661715,11.90410921,12.57286831,16.83228795,15.53673312,0.0,12.06300007,18.55384727,30.11543033,17.24456655,18.00035122,0.0,0.0,12.92570318,0.0,0.0,13.84172164,12.93192108,12.63314945,10.67961001,13.60068328,0.0,0.0,12.50151305,15.47528335,
E14tg2a.48h.1D,48,E14,10.42596161,16.48866651,0.0,0.0,0.0,18.64807639,20.72232698,18.00311815,14.60067598,0.0,15.93197916,13.7313412,12.49636781,12.11011533,8.807894087,0.0,16.0368019,18.42790849,15.70323434,17.08152137,13.83038639,14.1434508,0.0,17.3028817,21.46921918,7.455312451,0.0,0.0,0.0,12.68686999,0.0,0.0,17.32125373,0.0,0.0,0.0,11.75931851,17.89147993,0.0,0.0,0.0,13.33177942,11.03881919,14.54355662,0.0,0.0,16.08634323,13.36950527,13.10765774,0.0,18.04459383,0.0,15.90370866,13.29355734,15.2332779,0.0,0.0,19.83523997,17.50787636,19.61701047,0.0,0.0,0.0,0.0,0.0,0.0,14.88679733,20.71060204,15.48551757,15.20639751,18.27524214,15.94590027,12.97558415,13.6144678,17.61036599,16.58646999,0.0,13.67977337,0.0,0.0,0.0,17.45298677,0.0,0.0,13.36098127,0.0,17.66074899,13.65206763,16.44019362,13.25976004,13.92208597,14.78068764,0.0,0.0,12.50899708,15.84197059,
E14tg2a.48h.1E,48,E14,19.3555472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48862812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15387713,0.0,0.0,0.0,18.11753142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62439456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59631418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49889003,0.0,0.0,0.0,18.48502108,19.77838747,
E14tg2a.48h.1F,48,E14,10.57696472,0.0,0.0,0.0,18.1215721,17.91983055,0.0,16.8700039,14.86944217,0.0,15.80626592,13.89292477,11.78983204,12.54801088,8.712695372,0.0,15.57410074,15.57395124,0.0,17.64618702,18.27637578,12.8412083,13.99324828,16.89295712,0.0,6.97670283,0.0,0.0,0.0,12.77453281,0.0,0.0,18.41385748,0.0,18.6659777,0.0,11.07044623,18.88370935,18.81545819,0.0,0.0,13.76336446,11.80851467,15.27979665,0.0,19.58590899,14.44795281,12.95859289,12.83327332,0.0,0.0,0.0,17.19887892,15.06165521,15.33813478,0.0,0.0,20.2051187,17.93658407,0.0,0.0,20.24274742,0.0,0.0,13.45275923,0.0,14.31006832,0.0,15.29238007,15.29777356,17.35271388,15.2088244,13.06049838,14.15893687,16.45931291,17.55374849,0.0,12.39006829,0.0,0.0,0.0,17.5746023,0.0,0.0,12.9069707,0.0,0.0,13.84014748,0.0,13.31776059,14.23352523,14.13204953,0.0,0.0,12.95485094,16.1442581,
E14tg2a.48h.1G,48,E14,11.47693795,17.78004247,0.0,0.0,17.50344074,18.81735438,0.0,17.92587208,16.27403139,0.0,13.92191124,16.11082317,12.74075398,14.35840092,11.49375973,0.0,15.84067144,0.0,0.0,20.11785053,14.65616364,16.70451179,0.0,0.0,0.0,8.169648411,0.0,0.0,0.0,13.55485561,18.37299618,0.0,18.09352869,0.0,18.01153517,0.0,12.23866213,0.0,17.84150066,0.0,0.0,13.99711031,12.52344931,15.05882117,0.0,20.25027277,16.43676947,14.46422661,14.77686895,0.0,16.22365097,0.0,16.35096966,0.0,16.45782356,0.0,0.0,0.0,0.0,0.0,19.99392771,0.0,0.0,0.0,17.80984839,0.0,14.96574973,18.56974593,16.70587421,16.33159116,0.0,19.31859893,13.57332319,15.84251461,18.88649208,18.24929951,0.0,14.54418798,0.0,0.0,16.46584159,14.84611976,0.0,0.0,15.70708574,0.0,0.0,14.76926665,18.59942941,14.74257782,11.82856498,16.20110918,0.0,0.0,14.17469985,14.15618961,
E14tg2a.48h.1H,48,E14,15.50097739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87504326,0.0,17.20890019,0.0,20.61950316,16.4679782,15.33099039,0.0,20.48587555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.72598245,13.58106348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74585806,0.0,17.14906518,0.0,19.56524509,0.0,0.0,18.8050567,0.0,0.0,0.0,0.0,0.0,18.83555341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94339813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42164657,16.56330795,19.87431277,0.0,0.0,17.95118239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44181905,15.22652147,20.62358263,0.0,0.0,16.62493658,0.0,
E14tg2a.48h.2A,48,E14,11.26703549,17.98439854,0.0,0.0,16.25623045,17.04019833,0.0,19.72669642,15.39547906,0.0,14.11666005,14.33729779,13.3762547,13.28057817,11.76742488,0.0,16.72771397,0.0,0.0,18.22328279,17.05736737,0.0,14.21612339,0.0,0.0,8.546493448,0.0,0.0,0.0,14.27031616,0.0,0.0,15.92871476,0.0,0.0,0.0,12.69009796,19.99861216,14.87509141,0.0,16.93347052,14.26997078,12.5541251,16.12209534,0.0,16.55521734,18.0623786,15.40801702,15.62889719,0.0,17.08950034,0.0,18.50976929,18.09114939,16.5956256,0.0,0.0,0.0,18.29071925,0.0,0.0,0.0,0.0,0.0,19.36058141,0.0,15.66734188,0.0,16.38372901,15.72588058,0.0,16.45670537,15.76741918,13.70650918,17.84055811,19.14567801,0.0,14.14074193,0.0,0.0,0.0,15.19355673,0.0,0.0,15.22228034,0.0,0.0,14.6582172,17.51294555,14.48106245,13.83045683,16.29149117,0.0,0.0,14.49722081,16.60484017,
E14tg2a.48h.2B,48,E14,12.87354118,26.4900939,0.0,0.0,18.03000731,19.15811089,21.76171536,18.59700052,14.71915378,0.0,13.74364738,13.85340628,13.01865925,12.37328111,12.51595624,0.0,16.25677578,0.0,18.03358552,19.85540134,16.5342341,15.41270622,0.0,0.0,0.0,9.042819027,0.0,0.0,0.0,14.50444774,0.0,0.0,16.75935231,0.0,0.0,0.0,14.15267099,0.0,17.19628468,0.0,17.37070304,14.67891322,12.9296003,0.0,0.0,16.49854794,19.34956773,15.43302311,13.95047559,0.0,17.93141464,0.0,15.64441446,15.35518165,15.2065464,0.0,0.0,0.0,17.57066421,0.0,0.0,0.0,0.0,0.0,16.3632738,0.0,16.65916924,19.52846563,16.02047372,16.89818899,18.45826127,18.62727566,13.8087416,13.9647264,17.71942835,0.0,0.0,13.87408329,19.58200543,0.0,0.0,16.96621869,0.0,0.0,15.35923093,0.0,0.0,14.89835827,17.8271808,13.94131861,13.60055284,15.09119782,0.0,0.0,13.92080845,17.97179683,
E14tg2a.48h.2C,48,E14,11.71376356,17.14127417,0.0,0.0,0.0,18.70423106,0.0,16.86377654,15.56073231,0.0,16.80244368,15.39726962,12.21350116,13.54537949,13.33187144,0.0,16.93326962,18.24567446,16.34543407,16.59163417,13.42713152,16.71233719,17.21326089,17.1523348,0.0,9.846952678,0.0,0.0,0.0,14.39111701,0.0,0.0,15.9609073,0.0,0.0,0.0,13.28196437,18.05273606,17.71646663,0.0,0.0,13.72172682,12.60501378,16.33911086,0.0,18.06245752,16.58614311,14.78602307,14.36775105,0.0,15.78783691,0.0,17.42578871,14.06847135,15.62203152,0.0,0.0,18.78519769,18.12706856,0.0,0.0,19.59617635,0.0,0.0,15.42845887,0.0,19.24160813,0.0,17.5311486,16.63059019,0.0,16.32734315,14.2082685,15.18900974,17.16407047,18.8779707,0.0,14.58077755,0.0,0.0,0.0,18.24393718,0.0,0.0,17.70819966,0.0,0.0,14.86942808,18.43207416,16.18149057,10.73784186,15.60404499,0.0,0.0,14.13885044,14.66280223,
E14tg2a.48h.2D,48,E14,13.50717174,18.27924802,0.0,0.0,0.0,17.79981637,0.0,17.3033273,17.55646814,0.0,15.26777666,14.76548024,13.55348392,13.71862078,15.63562829,0.0,18.67310412,18.65218033,0.0,0.0,17.52032263,0.0,18.48343806,0.0,0.0,10.26157816,0.0,19.31546596,18.56428789,16.40491945,0.0,0.0,18.12044014,0.0,18.8070388,17.54073256,13.73918396,20.15913127,0.0,0.0,0.0,16.22175198,13.37692186,17.23486676,0.0,0.0,19.83944911,18.73245343,13.74808779,0.0,17.88431858,0.0,16.69028384,16.50825183,16.22059434,0.0,0.0,17.38482468,19.71645345,0.0,0.0,20.44483633,0.0,0.0,0.0,0.0,17.86751116,0.0,18.86332043,15.41427002,16.59181805,0.0,14.26869911,0.0,18.81375801,16.93940678,0.0,14.68422882,0.0,0.0,0.0,16.22483193,0.0,0.0,15.12748618,0.0,16.82006288,14.79318693,16.84007401,18.02137448,12.77675473,16.16840923,18.38859224,0.0,13.87329472,16.36795925,
E14tg2a.48h.2E,48,E14,13.11285063,17.47399044,18.91445231,22.1189666,21.64336058,17.95040795,0.0,15.50911384,16.25506376,0.0,15.56522912,15.98450789,13.34877549,13.71499537,12.81576225,0.0,17.44563402,17.68425511,0.0,18.2340029,13.81070565,0.0,15.67099368,16.37205482,0.0,9.743596021,0.0,0.0,0.0,15.02472483,0.0,0.0,17.37918193,0.0,0.0,0.0,13.46014596,0.0,0.0,0.0,0.0,15.02743641,12.37386256,15.77426148,0.0,19.29763291,19.22950912,15.94906628,15.05018318,0.0,18.42519854,0.0,16.74852534,17.69562645,16.64197995,0.0,0.0,0.0,0.0,17.39234261,0.0,19.2182757,0.0,0.0,15.92543901,0.0,16.88265535,0.0,19.14312035,15.34535757,16.78818805,17.83899324,14.34773789,15.7236876,19.52857903,16.58062088,0.0,14.7398406,0.0,0.0,17.63751387,18.303417,0.0,0.0,16.39610487,0.0,0.0,14.64163946,17.01372839,17.59559599,11.57266395,16.16463775,0.0,16.4344008,13.51003124,16.78535789,
E14tg2a.48h.2F,48,E14,10.27076151,17.36985176,0.0,0.0,16.83465844,17.06385634,0.0,0.0,15.1142688,0.0,15.32231992,13.88335872,12.4962469,12.85204595,9.894612962,0.0,15.99423278,0.0,0.0,0.0,18.47906125,15.37968056,13.80627728,17.79375865,0.0,6.641128568,0.0,0.0,0.0,13.64781716,0.0,0.0,17.14729401,0.0,0.0,0.0,11.95185379,0.0,0.0,0.0,16.9499742,14.20793117,11.68825356,14.81624984,0.0,18.12151966,18.7570838,13.8322822,12.8650042,0.0,0.0,0.0,19.07024726,16.59079572,15.62600021,0.0,0.0,0.0,20.78210447,0.0,0.0,19.50622977,0.0,0.0,14.74933947,0.0,14.00318039,0.0,15.03317336,14.44038728,17.07500945,15.88548652,14.75248819,14.49470165,17.15011693,17.68612221,0.0,12.70253215,0.0,0.0,18.27076495,0.0,0.0,0.0,14.65517282,0.0,0.0,14.0940763,14.11137578,14.14413473,12.60956143,14.10707324,0.0,0.0,14.30786469,18.0351132,
E14tg2a.48h.2G,48,E14,18.60435134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61976272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84492902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23979116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.616823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34985154,0.0,0.0,0.0,0.0,0.0,
E14tg2a.48h.2H,48,E14,11.07357159,18.50697269,17.49994047,0.0,16.90157333,0.0,0.0,0.0,17.2395626,0.0,16.1831866,15.55266878,12.129236,12.76356963,12.19983316,0.0,16.61495782,17.24742378,15.54950237,17.13125124,11.05192508,14.73107065,0.0,16.62884802,0.0,8.83139602,0.0,0.0,18.33940433,13.25189231,0.0,0.0,15.48460476,0.0,0.0,0.0,12.31299593,0.0,0.0,0.0,16.90743371,11.9763452,12.63644172,16.3517583,15.17933297,16.74715496,17.04776821,18.07150215,16.55219998,0.0,0.0,0.0,0.0,18.49949082,15.95423933,14.6580218,0.0,0.0,18.66845543,0.0,15.58234323,18.5379145,0.0,0.0,17.55012401,0.0,14.64161033,0.0,17.54379891,14.69088574,0.0,15.75491438,14.50158726,13.31509761,17.32754176,16.55914557,0.0,13.55117728,0.0,0.0,16.29219424,15.37433933,0.0,13.79230752,0.0,0.0,0.0,13.18572509,16.53838409,15.32726272,16.33665554,14.99452339,0.0,17.91873734,13.20519307,12.38687917,
E14tg2a.48h.3A,48,E14,11.19403819,17.83655717,0.0,0.0,15.85968676,18.36426635,0.0,17.79797974,15.2059281,18.84450274,15.38995269,13.93171509,12.93610963,12.87181608,9.254388186,0.0,16.21688659,0.0,0.0,16.99117042,0.0,14.54096333,13.94823488,18.77347945,18.08821524,7.72414565,0.0,0.0,0.0,14.71895061,0.0,0.0,17.40178538,0.0,0.0,0.0,11.91889655,0.0,0.0,0.0,0.0,14.2499576,12.07995491,15.44846453,0.0,0.0,18.11030167,13.59471856,13.53311313,0.0,19.64935555,0.0,16.26282622,14.71519309,15.78319352,0.0,0.0,18.94721779,0.0,17.98010164,0.0,19.57269095,0.0,0.0,15.04290781,18.26841904,15.15236088,0.0,15.96033144,14.76399543,18.19025402,15.15788649,14.41856329,13.97564506,17.19064429,17.2333107,0.0,12.90103169,17.76390776,0.0,22.50876877,0.0,0.0,0.0,14.97297863,0.0,0.0,14.26320884,15.16127712,13.64698872,13.1741672,14.28759361,0.0,0.0,13.54768966,17.27673497,
E14tg2a.48h.3B,48,E14,11.40498299,16.07797177,18.16550511,0.0,15.32050561,18.69457667,0.0,0.0,14.76180334,0.0,14.9346218,13.63954186,11.74434123,12.78487406,9.883047918,15.84241848,15.48598124,16.56524717,0.0,17.24924219,0.0,15.03202095,15.1712028,17.64960158,17.02496447,7.338956904,0.0,18.61816243,0.0,14.21353741,0.0,0.0,17.13118445,0.0,0.0,0.0,12.15920715,0.0,0.0,0.0,0.0,13.80820895,13.5398553,14.71248746,26.13225901,20.29603448,17.93034988,13.39518082,13.34507106,0.0,0.0,0.0,0.0,14.61556862,16.68497149,15.70445942,0.0,0.0,20.41518218,0.0,0.0,0.0,0.0,0.0,14.50488115,0.0,14.47541804,0.0,17.70896381,0.0,0.0,16.49842836,13.740457,14.03336968,18.76329183,19.04674011,0.0,13.87621574,18.58979249,0.0,17.00519633,17.92959699,0.0,0.0,14.33079504,0.0,0.0,14.88386668,13.75533255,13.78622047,14.60237696,16.10636764,0.0,0.0,12.67824265,15.27753851,
E14tg2a.48h.3C,48,E14,10.68401376,0.0,0.0,0.0,15.79487322,18.55997236,0.0,16.50603007,15.2138242,0.0,14.88680169,14.02226528,12.11040411,12.84261464,8.420863821,0.0,16.31729925,18.66954212,0.0,19.22102034,25.04520534,15.06093235,13.82361369,20.72692884,0.0,7.504309771,0.0,0.0,0.0,14.43305789,0.0,0.0,16.36362228,0.0,0.0,0.0,11.68543224,18.77004507,0.0,0.0,16.56153662,13.37256608,12.03917392,14.74212952,0.0,19.86354833,18.38190178,13.80792395,12.89068352,0.0,16.07815224,0.0,19.20153313,17.29322666,16.24518196,0.0,0.0,16.99527015,0.0,0.0,0.0,19.16630779,0.0,0.0,14.48937958,0.0,14.53357874,20.18083974,16.81946068,14.96831967,16.3701539,16.15184348,13.72527142,12.95790089,16.82942426,16.85458099,0.0,13.32096183,0.0,0.0,18.27567639,16.92730752,0.0,0.0,13.09133373,0.0,0.0,14.83474186,13.20488197,16.56207039,12.31047147,15.27563851,0.0,0.0,13.95709458,15.91506424,
E14tg2a.48h.3D,48,E14,12.1281897,17.396598,0.0,0.0,17.89435408,18.92226687,0.0,19.97439915,14.9110834,0.0,14.6906603,14.45890579,12.0423801,13.44731769,9.754870518,0.0,16.16852353,0.0,0.0,18.24318089,20.54724222,16.21067356,14.5473574,19.60033131,0.0,8.600310471,0.0,0.0,0.0,14.62787335,0.0,0.0,17.12456642,0.0,18.65179007,0.0,13.31633722,21.07579169,0.0,0.0,17.23911402,15.19154412,13.68666138,15.26833197,0.0,20.62455171,0.0,14.91503603,14.99496137,0.0,17.21870619,0.0,16.96163563,16.88252939,15.74526665,17.53367496,0.0,17.96372032,19.51925854,0.0,0.0,0.0,0.0,0.0,15.73672237,0.0,15.34670332,19.87185771,16.68690216,18.62942931,0.0,17.09974449,13.54146671,14.1066899,18.06448392,0.0,0.0,13.60047044,19.07712596,0.0,18.57894377,0.0,0.0,0.0,17.39926454,0.0,18.0072862,15.87417037,15.99916604,18.9947786,13.86015189,15.61485032,0.0,0.0,13.76012265,16.74200399,
E14tg2a.48h.3E,48,E14,11.4739153,19.01020131,0.0,0.0,16.70754427,0.0,0.0,17.30541207,14.70285228,18.61607586,15.49530261,14.19594483,12.40065533,12.43315668,8.662479283,0.0,16.84363453,15.90607171,0.0,19.08525655,0.0,14.66339903,15.40947736,18.61006564,0.0,8.230771528,0.0,0.0,0.0,14.41475763,18.49550917,0.0,16.35987955,0.0,18.4284073,0.0,11.6389294,0.0,0.0,0.0,0.0,15.8601503,12.59230907,15.77984164,0.0,0.0,17.81101387,14.78770588,13.69181486,0.0,18.24133076,21.65713793,17.90799717,0.0,15.67198675,19.66376635,0.0,18.58474588,0.0,0.0,0.0,19.55326672,0.0,0.0,15.01630464,0.0,14.98317649,0.0,16.77071094,14.32246211,16.07466377,15.21206485,13.33025443,13.79754812,17.88343633,16.01092265,0.0,12.97027471,17.43991546,0.0,18.07339745,0.0,0.0,0.0,14.70383124,0.0,0.0,14.91807094,17.56704088,14.22235835,12.56252046,15.15249992,0.0,0.0,13.15112242,16.75101284,
E14tg2a.48h.3F,48,E14,12.15189353,18.3705636,0.0,0.0,0.0,0.0,0.0,19.73186994,14.76133649,0.0,17.42665337,13.95856508,12.96865186,12.65101195,9.283694177,18.13335706,15.28135165,0.0,0.0,18.37814917,0.0,14.36053637,14.75706676,17.37144101,0.0,7.252188121,0.0,0.0,0.0,13.12864627,0.0,0.0,18.60280913,0.0,0.0,0.0,11.06499145,18.10338903,0.0,0.0,0.0,14.7143326,11.97009683,14.58168277,0.0,19.33541532,17.83856538,13.70421321,12.84119902,0.0,16.95243662,0.0,15.72160724,15.83541509,15.45822889,16.93376149,0.0,17.94417648,19.43833618,0.0,0.0,19.6892769,0.0,0.0,16.81620164,0.0,14.9504501,19.4162226,16.30441158,16.79248983,17.82053922,17.46940589,13.34688629,13.93307779,19.64341944,16.85615895,0.0,12.67265702,0.0,0.0,0.0,0.0,0.0,0.0,13.13044769,0.0,0.0,14.40767738,14.89508132,15.23201162,13.80147568,15.42037793,0.0,0.0,14.35426031,17.11989899,
E14tg2a.48h.3G,48,E14,12.84518571,17.56399375,0.0,0.0,18.16041553,0.0,0.0,0.0,17.40736447,0.0,0.0,18.95819817,14.90107623,14.95186642,11.82814615,17.85177686,18.06847399,0.0,0.0,20.26767812,0.0,0.0,18.33886702,0.0,19.36428366,8.978958352,0.0,0.0,0.0,17.78259462,0.0,0.0,0.0,0.0,0.0,0.0,15.26149864,0.0,0.0,0.0,0.0,16.49558708,17.64021293,18.41301846,0.0,19.05667544,0.0,15.98035834,15.98191354,0.0,0.0,0.0,0.0,0.0,18.70872103,18.11200102,0.0,20.11199872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05076793,0.0,18.17837125,16.29400039,0.0,17.4886903,15.54214315,15.3966348,20.49590066,0.0,0.0,14.98875564,19.24681531,0.0,0.0,0.0,0.0,0.0,17.04298645,0.0,0.0,16.95955703,15.72906134,15.96189695,16.66903621,17.47907788,0.0,0.0,17.86037961,18.34928728,
E14tg2a.48h.3H,48,E14,11.2726542,15.57630718,16.03306283,19.07130831,0.0,18.6174236,20.84675774,15.57546356,15.54207508,0.0,15.11539748,14.56701513,12.39296669,13.50085797,15.57607252,0.0,16.59753675,17.98137448,15.31764739,0.0,14.50086971,0.0,0.0,16.82633906,0.0,11.34691904,0.0,19.6312529,0.0,0.0,0.0,0.0,16.43140508,0.0,18.41858364,0.0,13.03462094,20.31207939,17.84778554,19.52340751,0.0,14.68360975,11.53352627,16.33080178,18.19205033,20.07166435,15.75840947,16.61958824,14.31054779,0.0,15.95491319,0.0,16.98254148,15.05840115,15.46857957,0.0,0.0,17.34960099,18.91468133,0.0,0.0,16.51667181,0.0,0.0,0.0,0.0,0.0,0.0,15.91436209,14.5495643,0.0,16.72951217,13.14743996,14.69126363,17.27007716,15.82481959,0.0,14.3689904,0.0,0.0,0.0,13.84169871,0.0,0.0,15.05708593,0.0,0.0,14.2628402,17.45778658,18.20310747,9.707488467,15.92597164,0.0,0.0,12.34207746,15.40037219,
E14tg2a.48h.4A,48,E14,10.06977464,17.6587161,15.9368632,0.0,16.72277389,16.95077281,0.0,17.63798978,16.34569002,0.0,18.55867284,13.47928673,11.91397922,12.76488029,10.40302577,0.0,15.83560838,0.0,18.19419413,16.01451405,14.61027402,14.85065084,15.40207225,17.38603747,0.0,7.633708163,0.0,0.0,0.0,13.34733918,0.0,18.84535518,16.52803466,0.0,0.0,0.0,11.71398262,0.0,0.0,0.0,0.0,14.18566749,12.31356161,15.08890365,0.0,0.0,16.65863347,13.42521817,12.87322621,0.0,18.46675775,0.0,16.96765865,15.40025224,14.50136068,20.10867814,0.0,18.1113201,0.0,0.0,0.0,20.54760823,0.0,0.0,14.34307569,0.0,14.61205273,0.0,15.43160792,15.29570162,0.0,15.31794488,13.75516002,13.16783313,16.86704415,16.81917121,0.0,12.91958875,0.0,28.45014735,0.0,17.13032546,0.0,0.0,13.45073627,0.0,0.0,14.4659807,14.5923068,13.17314757,11.85368428,14.81370398,0.0,17.24451952,14.19705369,19.0822865,
E14tg2a.48h.4B,48,E14,11.10493339,16.69070363,18.3663694,0.0,16.35776653,16.62915555,0.0,16.06141011,14.92961244,0.0,14.34480363,14.74860461,12.94145041,13.04170083,9.196675914,0.0,16.05500726,17.54917309,0.0,16.46251707,16.41781788,11.96034249,15.59460987,18.54422626,0.0,7.756693792,0.0,0.0,0.0,12.35777609,0.0,0.0,17.14534614,0.0,0.0,0.0,11.63301043,0.0,18.72593587,19.50487512,17.2942401,14.71716975,12.64960864,15.53632962,0.0,22.51057423,19.03094344,13.33011576,13.58939497,0.0,16.52008257,0.0,15.69320499,16.72013961,15.18727145,19.30754551,0.0,19.09208367,0.0,0.0,0.0,20.53023367,0.0,0.0,15.84854943,0.0,15.48192735,20.24384674,17.94677232,16.00124936,0.0,16.1324454,14.34996744,13.76646639,17.75010657,16.9696069,0.0,13.40018553,0.0,0.0,18.15847575,18.02377808,0.0,0.0,13.80634461,0.0,19.53165699,14.7205738,15.16075553,14.22639496,12.08454891,14.92787078,0.0,0.0,13.60637898,19.77719749,
E14tg2a.48h.4C,48,E14,10.66771051,19.28494284,0.0,0.0,15.84255819,24.235232,0.0,16.2898062,14.08228373,0.0,14.19809167,14.23064121,11.75091589,12.30790903,8.853656758,0.0,15.94317481,17.30288405,0.0,18.01746882,15.97357062,13.17551936,16.12669933,0.0,18.73356075,6.913376654,0.0,18.51600013,0.0,15.38900477,0.0,0.0,15.86355328,0.0,18.63034717,0.0,11.69553836,0.0,0.0,0.0,17.51827579,14.35046331,11.46126176,14.96996368,0.0,0.0,17.80353704,13.42852992,13.41675431,0.0,17.6737848,0.0,17.52329261,16.11755306,15.1063856,17.80579411,0.0,16.84421077,19.39806916,18.09766221,0.0,18.63411906,0.0,0.0,15.36111524,0.0,15.64868576,0.0,16.23854482,15.65834599,0.0,14.97155107,13.24580148,13.75561265,16.61596605,17.765771,0.0,12.67403332,18.58269896,0.0,17.31205293,17.05371983,0.0,0.0,13.20326959,0.0,0.0,14.40225786,14.45851358,13.73467286,11.33393179,14.74992013,0.0,0.0,13.02220079,17.66163752,
E14tg2a.48h.4D,48,E14,10.74875738,17.33660443,18.66716402,18.88772934,15.24798022,17.12510765,0.0,17.02504505,14.68984533,0.0,13.89851258,13.85510049,12.33163257,12.45353622,10.44432075,0.0,15.62006697,0.0,0.0,15.72948248,17.48647579,12.78439174,15.12335319,17.18236185,0.0,7.561381579,0.0,0.0,0.0,11.49165434,0.0,0.0,17.20082184,0.0,18.63759865,0.0,11.54110222,16.27058151,0.0,0.0,17.38107936,14.15034866,11.18722698,14.91577457,0.0,0.0,16.64379062,13.79174284,12.87552798,0.0,17.14532334,0.0,15.89960926,18.40276314,15.27825594,0.0,0.0,16.49265923,19.74559707,17.7301401,0.0,0.0,0.0,0.0,16.40518886,0.0,14.75720977,0.0,16.03725362,14.71384969,0.0,14.86564738,13.03200911,14.0673378,16.80065803,15.98324817,0.0,12.60807128,17.35111214,0.0,17.65112395,16.34691132,0.0,0.0,13.75171015,0.0,0.0,14.34935804,17.32632189,13.40909837,10.82213191,13.88324131,18.30187501,0.0,12.93856508,15.12639411,
